SurfingLeash S/N = A007
Start Latitude (degs N) = 56.453320
Start Longitude (degs E) = -5.436660
Date = 2026-06-01
Time (UTC), Latitude (degs N), Longitude (degs E), Temp (deg C) DS18B20
10:09:37, 56.468235, -5.168133, 13.313
10:09:42, 56.468269, -5.168079, 13.313
10:09:47, 56.468300, -5.168026, 13.313
10:09:52, 56.468346, -5.167983, 13.313
10:09:57, 56.468395, -5.167915, 13.313
10:10:02, 56.468441, -5.167850, 13.313
10:10:07, 56.468494, -5.167789, 13.313
10:10:12, 56.468533, -5.167727, 13.313
10:10:17, 56.468563, -5.167675, 13.313
10:10:22, 56.468594, -5.167623, 13.250
10:10:27, 56.468628, -5.167578, 13.313
10:10:32, 56.468655, -5.167536, 13.313
10:10:37, 56.468674, -5.167506, 13.313
10:10:42, 56.468685, -5.167485, 13.313
10:10:47, 56.468693, -5.167465, 13.313
10:10:52, 56.468704, -5.167447, 13.313
10:10:57, 56.468716, -5.167429, 13.313
10:11:02, 56.468723, -5.167417, 13.313
10:11:07, 56.468731, -5.167403, 13.313
10:11:12, 56.468735, -5.167389, 13.313
10:11:17, 56.468735, -5.167379, 13.313
10:11:22, 56.468742, -5.167369, 13.313
10:11:27, 56.468742, -5.167363, 13.313
10:11:32, 56.468742, -5.167355, 13.313
10:11:37, 56.468742, -5.167348, 13.313
10:11:42, 56.468742, -5.167345, 13.313
10:11:47, 56.468735, -5.167343, 13.313
10:11:52, 56.468735, -5.167343, 13.313
10:11:57, 56.468735, -5.167342, 13.313
10:12:02, 56.468735, -5.167342, 13.313
10:12:07, 56.468731, -5.167340, 13.313
10:12:12, 56.468723, -5.167340, 13.313
10:12:17, 56.468723, -5.167342, 13.313
10:12:22, 56.468716, -5.167343, 13.313
10:12:27, 56.468712, -5.167345, 13.313
10:12:32, 56.468704, -5.167345, 13.313
10:12:37, 56.468693, -5.167348, 13.313
10:12:42, 56.468685, -5.167350, 13.313
10:12:47, 56.468674, -5.167350, 13.313
10:12:52, 56.468666, -5.167351, 13.313
10:12:57, 56.468658, -5.167355, 13.313
10:13:02, 56.468647, -5.167358, 13.313
10:13:07, 56.468639, -5.167362, 13.313
10:13:12, 56.468628, -5.167365, 13.313
10:13:17, 56.468620, -5.167367, 13.313
10:13:22, 56.468609, -5.167368, 13.313
10:13:27, 56.468601, -5.167373, 13.313
10:13:32, 56.468590, -5.167378, 13.313
10:13:37, 56.468582, -5.167385, 13.313
10:13:42, 56.468575, -5.167389, 13.313
10:13:47, 56.468563, -5.167393, 13.313
10:13:52, 56.468555, -5.167399, 13.313
10:13:57, 56.468544, -5.167407, 13.313
10:14:02, 56.468533, -5.167413, 13.313
10:14:07, 56.468525, -5.167419, 13.313
10:14:12, 56.468513, -5.167428, 13.313
10:14:17, 56.468506, -5.167435, 13.313
10:14:22, 56.468494, -5.167443, 13.313
10:14:27, 56.468487, -5.167449, 13.313
10:14:32, 56.468475, -5.167458, 13.313
10:14:37, 56.468460, -5.167466, 13.313
10:14:42, 56.468456, -5.167471, 13.313
10:14:47, 56.468441, -5.167476, 13.313
10:14:52, 56.468433, -5.167483, 13.313
10:14:57, 56.468422, -5.167490, 13.313
10:15:02, 56.468414, -5.167495, 13.313
10:15:07, 56.468403, -5.167503, 13.313
10:15:12, 56.468395, -5.167510, 13.313
10:15:17, 56.468384, -5.167515, 13.313
10:15:22, 56.468372, -5.167523, 13.313
10:15:27, 56.468365, -5.167530, 13.313
10:15:32, 56.468357, -5.167540, 13.313
10:15:37, 56.468346, -5.167546, 13.313
10:15:42, 56.468334, -5.167555, 13.313
10:15:47, 56.468327, -5.167563, 13.313
10:15:52, 56.468315, -5.167571, 13.313
10:15:57, 56.468307, -5.167580, 13.313
10:16:02, 56.468300, -5.167586, 13.313
10:16:07, 56.468288, -5.167593, 13.313
10:16:12, 56.468281, -5.167600, 13.313
10:16:17, 56.468277, -5.167605, 13.313
10:16:22, 56.468262, -5.167610, 13.313
10:16:27, 56.468258, -5.167616, 13.375
10:16:32, 56.468243, -5.167625, 13.313
10:16:37, 56.468231, -5.167635, 13.375
10:16:42, 56.468224, -5.167645, 13.313
10:16:47, 56.468216, -5.167656, 13.313
10:16:52, 56.468204, -5.167663, 13.313
10:16:57, 56.468197, -5.167671, 13.375
10:17:02, 56.468185, -5.167678, 13.375
10:17:07, 56.468178, -5.167685, 13.313
10:17:12, 56.468174, -5.167693, 13.313
10:17:17, 56.468159, -5.167702, 13.313
10:17:22, 56.468155, -5.167710, 13.313
10:17:27, 56.468140, -5.167718, 13.375
10:17:32, 56.468136, -5.167727, 13.313
10:17:37, 56.468121, -5.167733, 13.313
10:17:42, 56.468117, -5.167739, 13.313
10:17:47, 56.468109, -5.167747, 13.313
10:17:52, 56.468098, -5.167753, 13.313
10:17:57, 56.468090, -5.167758, 13.313
10:18:02, 56.468082, -5.167763, 13.313
10:18:07, 56.468071, -5.167769, 13.375
10:18:12, 56.468063, -5.167777, 13.313
10:18:17, 56.468052, -5.167783, 13.313
10:18:22, 56.468044, -5.167788, 13.313
10:18:27, 56.468037, -5.167793, 13.375
10:18:32, 56.468025, -5.167798, 13.313
10:18:37, 56.468014, -5.167803, 13.313
10:18:42, 56.468006, -5.167809, 13.313
10:18:47, 56.467995, -5.167815, 13.313
10:18:52, 56.467979, -5.167823, 13.375
10:18:57, 56.467976, -5.167830, 13.313
10:19:02, 56.467960, -5.167838, 13.375
10:19:07, 56.467949, -5.167846, 13.375
10:19:12, 56.467941, -5.167853, 13.313
10:19:17, 56.467930, -5.167861, 13.313
10:19:22, 56.467922, -5.167870, 13.313
10:19:27, 56.467918, -5.167876, 13.313
10:19:32, 56.467903, -5.167885, 13.375
10:19:37, 56.467899, -5.167893, 13.375
10:19:42, 56.467884, -5.167898, 13.313
10:19:47, 56.467880, -5.167905, 13.375
10:19:52, 56.467873, -5.167910, 13.375
10:19:57, 56.467865, -5.167916, 13.375
10:20:02, 56.467857, -5.167922, 13.375
10:20:07, 56.467854, -5.167925, 13.375
10:20:12, 56.467838, -5.167930, 13.313
10:20:17, 56.467834, -5.167936, 13.375
10:20:22, 56.467827, -5.167943, 13.375
10:20:27, 56.467819, -5.167951, 13.375
10:20:32, 56.467815, -5.167956, 13.375
10:20:37, 56.467808, -5.167963, 13.375
10:20:42, 56.467800, -5.167970, 13.375
10:20:47, 56.467796, -5.167976, 13.375
10:20:52, 56.467789, -5.167983, 13.375
10:20:57, 56.467781, -5.167988, 13.375
10:21:02, 56.467777, -5.167991, 13.375
10:21:07, 56.467762, -5.167995, 13.375
10:21:12, 56.467758, -5.168002, 13.313
10:21:17, 56.467751, -5.168003, 13.375
10:21:22, 56.467743, -5.168013, 13.375
10:21:27, 56.467739, -5.168020, 13.375
10:21:32, 56.467731, -5.168028, 13.375
10:21:37, 56.467724, -5.168036, 13.375
10:21:42, 56.467720, -5.168040, 13.375
10:21:47, 56.467720, -5.168040, 13.375
10:21:52, 56.467712, -5.168045, 13.375
10:21:57, 56.467705, -5.168048, 13.375
10:22:02, 56.467701, -5.168053, 13.375
10:22:07, 56.467693, -5.168062, 13.375
10:22:12, 56.467686, -5.168067, 13.375
10:22:17, 56.467686, -5.168068, 13.375
10:22:22, 56.467682, -5.168077, 13.375
10:22:27, 56.467674, -5.168083, 13.375
10:22:32, 56.467667, -5.168089, 13.375
10:22:37, 56.467659, -5.168089, 13.375
10:22:42, 56.467655, -5.168098, 13.375
10:22:47, 56.467648, -5.168107, 13.375
10:22:52, 56.467640, -5.168108, 13.375
10:22:57, 56.467636, -5.168113, 13.375
10:23:02, 56.467621, -5.168127, 13.375
10:23:07, 56.467617, -5.168138, 13.375
10:23:12, 56.467609, -5.168138, 13.375
10:23:17, 56.467609, -5.168145, 13.375
10:23:23, 56.467602, -5.168145, 13.375
10:23:28, 56.467602, -5.168147, 13.375
10:23:33, 56.467602, -5.168158, 13.375
10:23:38, 56.467598, -5.168168, 13.375
10:23:43, 56.467590, -5.168173, 13.375
10:23:48, 56.467583, -5.168178, 13.375
10:23:53, 56.467579, -5.168185, 13.313
10:23:58, 56.467571, -5.168190, 13.375
10:24:03, 56.467564, -5.168195, 13.375
10:24:08, 56.467564, -5.168201, 13.375
10:24:13, 56.467560, -5.168210, 13.375
10:24:18, 56.467552, -5.168215, 13.375
10:24:23, 56.467545, -5.168220, 13.375
10:24:28, 56.467541, -5.168221, 13.375
10:24:33, 56.467533, -5.168230, 13.375
10:24:38, 56.467525, -5.168235, 13.375
10:24:43, 56.467522, -5.168238, 13.375
10:24:48, 56.467514, -5.168243, 13.375
10:24:53, 56.467506, -5.168251, 13.375
10:24:58, 56.467503, -5.168262, 13.375
10:25:03, 56.467495, -5.168265, 13.375
10:25:08, 56.467487, -5.168271, 13.375
10:25:13, 56.467487, -5.168276, 13.375
10:25:18, 56.467480, -5.168285, 13.375
10:25:23, 56.467476, -5.168288, 13.375
10:25:28, 56.467468, -5.168291, 13.375
10:25:33, 56.467461, -5.168295, 13.375
10:25:38, 56.467457, -5.168298, 13.375
10:25:43, 56.467457, -5.168305, 13.375
10:25:48, 56.467442, -5.168313, 13.375
10:25:53, 56.467438, -5.168320, 13.375
10:25:58, 56.467430, -5.168328, 13.375
10:26:03, 56.467419, -5.168336, 13.375
10:26:08, 56.467411, -5.168345, 13.375
10:26:13, 56.467403, -5.168355, 13.375
10:26:18, 56.467400, -5.168363, 13.375
10:26:23, 56.467384, -5.168368, 13.375
10:26:28, 56.467373, -5.168378, 13.375
10:26:33, 56.467365, -5.168385, 13.375
10:26:38, 56.467361, -5.168396, 13.375
10:26:43, 56.467346, -5.168410, 13.375
10:26:48, 56.467342, -5.168422, 13.375
10:26:53, 56.467335, -5.168429, 13.375
10:26:58, 56.467327, -5.168442, 13.438
10:27:03, 56.467316, -5.168449, 13.438
10:27:08, 56.467308, -5.168459, 13.438
10:27:13, 56.467297, -5.168471, 13.438
10:27:18, 56.467289, -5.168485, 13.375
10:27:23, 56.467278, -5.168497, 13.375
10:27:28, 56.467262, -5.168503, 13.438
10:27:33, 56.467258, -5.168507, 13.375
10:27:38, 56.467243, -5.168515, 13.375
10:27:43, 56.467239, -5.168526, 13.375
10:27:48, 56.467224, -5.168538, 13.438
10:27:53, 56.467220, -5.168550, 13.438
10:27:58, 56.467205, -5.168560, 13.375
10:28:03, 56.467201, -5.168570, 13.375
10:28:08, 56.467194, -5.168578, 13.438
10:28:13, 56.467182, -5.168583, 13.375
10:28:18, 56.467167, -5.168588, 13.438
10:28:23, 56.467155, -5.168593, 13.438
10:28:28, 56.467155, -5.168595, 13.438
10:28:33, 56.467144, -5.168603, 13.438
10:28:38, 56.467136, -5.168610, 13.438
10:28:43, 56.467129, -5.168622, 13.438
10:28:48, 56.467117, -5.168633, 13.438
10:28:53, 56.467110, -5.168640, 13.438
10:28:58, 56.467098, -5.168645, 13.438
10:29:03, 56.467091, -5.168650, 13.438
10:29:08, 56.467079, -5.168655, 13.438
10:29:13, 56.467072, -5.168663, 13.438
10:29:18, 56.467060, -5.168673, 13.438
10:29:23, 56.467045, -5.168683, 13.438
10:29:28, 56.467033, -5.168690, 13.438
10:29:33, 56.467026, -5.168698, 13.438
10:29:38, 56.467014, -5.168706, 13.438
10:29:43, 56.467003, -5.168716, 13.438
10:29:48, 56.466995, -5.168726, 13.438
10:29:53, 56.466984, -5.168736, 13.438
10:29:58, 56.466969, -5.168746, 13.438
10:30:03, 56.466965, -5.168756, 13.438
10:30:08, 56.466949, -5.168765, 13.438
10:30:13, 56.466938, -5.168775, 13.438
10:30:18, 56.466927, -5.168785, 13.438
10:30:23, 56.466919, -5.168795, 13.438
10:30:28, 56.466908, -5.168803, 13.438
10:30:33, 56.466900, -5.168808, 13.438
10:30:38, 56.466892, -5.168817, 13.438
10:30:43, 56.466885, -5.168825, 13.438
10:30:48, 56.466873, -5.168831, 13.438
10:30:53, 56.466862, -5.168839, 13.438
10:30:58, 56.466854, -5.168849, 13.438
10:31:03, 56.466843, -5.168859, 13.438
10:31:08, 56.466835, -5.168869, 13.438
10:31:13, 56.466824, -5.168875, 13.438
10:31:18, 56.466808, -5.168883, 13.438
10:31:23, 56.466805, -5.168891, 13.438
10:31:28, 56.466789, -5.168901, 13.438
10:31:33, 56.466778, -5.168910, 13.438
10:31:38, 56.466766, -5.168921, 13.438
10:31:43, 56.466759, -5.168933, 13.438
10:31:48, 56.466747, -5.168943, 13.438
10:31:53, 56.466732, -5.168951, 13.438
10:31:58, 56.466721, -5.168956, 13.438
10:32:03, 56.466702, -5.168951, 13.438
10:32:08, 56.466667, -5.168923, 13.438
10:32:13, 56.466644, -5.168868, 13.438
10:32:18, 56.466644, -5.168798, 13.438
10:32:23, 56.466656, -5.168738, 13.438
10:32:28, 56.466686, -5.168711, 13.438
10:32:33, 56.466705, -5.168705, 13.438
10:32:38, 56.466728, -5.168706, 13.438
10:32:43, 56.466728, -5.168700, 13.438
10:32:48, 56.466721, -5.168686, 13.375
10:32:53, 56.466705, -5.168668, 13.313
10:32:58, 56.466694, -5.168656, 13.313
10:33:03, 56.466682, -5.168655, 13.313
10:33:08, 56.466675, -5.168666, 13.313
10:33:13, 56.466675, -5.168676, 13.313
10:33:18, 56.466667, -5.168690, 13.313
10:33:23, 56.466656, -5.168703, 13.313
10:33:28, 56.466648, -5.168715, 13.313
10:33:33, 56.466637, -5.168722, 13.313
10:33:38, 56.466629, -5.168730, 13.313
10:33:43, 56.466618, -5.168742, 13.375
10:33:48, 56.466610, -5.168751, 13.375
10:33:53, 56.466606, -5.168762, 13.375
10:33:58, 56.466591, -5.168770, 13.375
10:34:03, 56.466579, -5.168773, 13.375
10:34:08, 56.466572, -5.168779, 13.375
10:34:13, 56.466560, -5.168789, 13.375
10:34:18, 56.466553, -5.168799, 13.375
10:34:23, 56.466549, -5.168815, 13.375
10:34:28, 56.466541, -5.168827, 13.375
10:34:33, 56.466534, -5.168833, 13.375
10:34:38, 56.466522, -5.168841, 13.375
10:34:43, 56.466507, -5.168848, 13.375
10:34:48, 56.466496, -5.168851, 13.375
10:34:53, 56.466484, -5.168858, 13.375
10:34:58, 56.466469, -5.168867, 13.438
10:35:03, 56.466465, -5.168878, 13.375
10:35:08, 56.466450, -5.168891, 13.375
10:35:13, 56.466446, -5.168903, 13.375
10:35:18, 56.466438, -5.168911, 13.375
10:35:23, 56.466431, -5.168921, 13.375
10:35:28, 56.466419, -5.168935, 13.438
10:35:33, 56.466412, -5.168948, 13.375
10:35:38, 56.466400, -5.168956, 13.375
10:35:43, 56.466389, -5.168965, 13.438
10:35:48, 56.466373, -5.168973, 13.375
10:35:53, 56.466370, -5.168975, 13.375
10:35:58, 56.466354, -5.168982, 13.375
10:36:03, 56.466343, -5.168986, 13.375
10:36:08, 56.466331, -5.168990, 13.375
10:36:13, 56.466324, -5.168993, 13.375
10:36:18, 56.466309, -5.168998, 13.375
10:36:23, 56.466297, -5.169006, 13.375
10:36:28, 56.466290, -5.169015, 13.375
10:36:33, 56.466278, -5.169025, 13.375
10:36:38, 56.466270, -5.169033, 13.375
10:36:43, 56.466259, -5.169040, 13.375
10:36:48, 56.466248, -5.169042, 13.375
10:36:53, 56.466240, -5.169045, 13.375
10:36:58, 56.466228, -5.169048, 13.375
10:37:03, 56.466221, -5.169055, 13.375
10:37:08, 56.466209, -5.169062, 13.375
10:37:13, 56.466202, -5.169070, 13.375
10:37:18, 56.466190, -5.169075, 13.375
10:37:23, 56.466175, -5.169078, 13.375
10:37:28, 56.466164, -5.169083, 13.313
10:37:33, 56.466152, -5.169086, 13.375
10:37:38, 56.466137, -5.169088, 13.375
10:37:43, 56.466125, -5.169095, 13.375
10:37:48, 56.466110, -5.169102, 13.375
10:37:53, 56.466099, -5.169105, 13.375
10:37:58, 56.466091, -5.169110, 13.375
10:38:03, 56.466087, -5.169113, 13.375
10:38:08, 56.466072, -5.169116, 13.375
10:38:13, 56.466061, -5.169125, 13.375
10:38:18, 56.466053, -5.169131, 13.375
10:38:23, 56.466049, -5.169135, 13.375
10:38:28, 56.466034, -5.169139, 13.375
10:38:33, 56.466022, -5.169147, 13.375
10:38:38, 56.466011, -5.169153, 13.375
10:38:43, 56.466003, -5.169158, 13.375
10:38:48, 56.465984, -5.169165, 13.375
10:38:53, 56.465973, -5.169175, 13.375
10:38:58, 56.465965, -5.169178, 13.375
10:39:03, 56.465954, -5.169185, 13.375
10:39:08, 56.465939, -5.169191, 13.375
10:39:13, 56.465931, -5.169201, 13.375
10:39:18, 56.465919, -5.169208, 13.375
10:39:23, 56.465908, -5.169211, 13.375
10:39:28, 56.465900, -5.169217, 13.375
10:39:33, 56.465889, -5.169223, 13.375
10:39:38, 56.465874, -5.169231, 13.375
10:39:43, 56.465862, -5.169236, 13.375
10:39:48, 56.465855, -5.169241, 13.375
10:39:53, 56.465851, -5.169245, 13.375
10:39:58, 56.465836, -5.169250, 13.438
10:40:03, 56.465824, -5.169256, 13.375
10:40:08, 56.465816, -5.169261, 13.438
10:40:13, 56.465805, -5.169266, 13.438
10:40:18, 56.465794, -5.169273, 13.438
10:40:23, 56.465778, -5.169280, 13.438
10:40:28, 56.465775, -5.169283, 13.438
10:40:33, 56.465759, -5.169288, 13.438
10:40:38, 56.465748, -5.169295, 13.438
10:40:43, 56.465733, -5.169325, 13.438
10:40:48, 56.465702, -5.169410, 13.438
10:40:53, 56.465656, -5.169535, 13.438
10:40:58, 56.465588, -5.169695, 13.438
10:41:03, 56.465496, -5.169872, 13.438
10:41:08, 56.465397, -5.170062, 13.438
10:41:13, 56.465298, -5.170259, 13.438
10:41:18, 56.465202, -5.170458, 13.500
10:41:23, 56.465115, -5.170660, 13.500
10:41:28, 56.465019, -5.170863, 13.500
10:41:33, 56.464920, -5.171078, 13.500
10:41:38, 56.464825, -5.171287, 13.438
10:41:43, 56.464729, -5.171486, 13.438
10:41:48, 56.464626, -5.171679, 13.500
10:41:53, 56.464520, -5.171882, 13.500
10:41:58, 56.464424, -5.172088, 13.500
10:42:03, 56.464325, -5.172293, 13.500
10:42:08, 56.464230, -5.172491, 13.500
10:42:13, 56.464134, -5.172697, 13.500
10:42:18, 56.464046, -5.172903, 13.500
10:42:23, 56.463947, -5.173110, 13.500
10:42:28, 56.463860, -5.173315, 13.500
10:42:33, 56.463764, -5.173520, 13.500
10:42:38, 56.463669, -5.173723, 13.500
10:42:43, 56.463566, -5.173930, 13.500
10:42:48, 56.463463, -5.174139, 13.438
10:42:53, 56.463367, -5.174345, 13.438
10:42:58, 56.463264, -5.174553, 13.375
10:43:03, 56.463169, -5.174768, 13.375
10:43:08, 56.463074, -5.174978, 13.375
10:43:13, 56.462982, -5.175195, 13.438
10:43:18, 56.462887, -5.175411, 13.375
10:43:23, 56.462795, -5.175622, 13.375
10:43:28, 56.462696, -5.175833, 13.375
10:43:33, 56.462597, -5.176038, 13.375
10:43:38, 56.462502, -5.176237, 13.313
10:43:43, 56.462414, -5.176438, 13.313
10:43:48, 56.462318, -5.176630, 13.313
10:43:53, 56.462227, -5.176833, 13.313
10:43:58, 56.462132, -5.177046, 13.313
10:44:03, 56.462040, -5.177267, 13.250
10:44:08, 56.461945, -5.177488, 13.250
10:44:13, 56.461857, -5.177706, 13.250
10:44:18, 56.461765, -5.177908, 13.250
10:44:23, 56.461670, -5.178115, 13.250
10:44:28, 56.461582, -5.178322, 13.250
10:44:33, 56.461479, -5.178530, 13.250
10:44:38, 56.461384, -5.178736, 13.313
10:44:43, 56.461285, -5.178943, 13.313
10:44:48, 56.461189, -5.179143, 13.250
10:44:53, 56.461094, -5.179342, 13.313
10:44:58, 56.461006, -5.179543, 13.313
10:45:03, 56.460903, -5.179743, 13.313
10:45:08, 56.460808, -5.179948, 13.313
10:45:13, 56.460705, -5.180160, 13.250
10:45:18, 56.460609, -5.180357, 13.250
10:45:23, 56.460526, -5.180573, 13.250
10:45:28, 56.460442, -5.180787, 13.313
10:45:33, 56.460358, -5.180998, 13.250
10:45:38, 56.460274, -5.181216, 13.250
10:45:43, 56.460194, -5.181428, 13.250
10:45:48, 56.460102, -5.181650, 13.250
10:45:53, 56.460018, -5.181866, 13.250
10:45:58, 56.459930, -5.182088, 13.250
10:46:03, 56.459846, -5.182316, 13.250
10:46:08, 56.459755, -5.182537, 13.250
10:46:13, 56.459667, -5.182766, 13.250
10:46:18, 56.459583, -5.182978, 13.250
10:46:23, 56.459496, -5.183195, 13.250
10:46:28, 56.459404, -5.183410, 13.250
10:46:33, 56.459316, -5.183630, 13.250
10:46:38, 56.459225, -5.183853, 13.250
10:46:43, 56.459141, -5.184072, 13.250
10:46:48, 56.459053, -5.184285, 13.250
10:46:53, 56.458969, -5.184510, 13.250
10:46:58, 56.458885, -5.184735, 13.250
10:47:03, 56.458805, -5.184953, 13.250
10:47:08, 56.458714, -5.185183, 13.250
10:47:13, 56.458626, -5.185408, 13.250
10:47:18, 56.458542, -5.185627, 13.250
10:47:23, 56.458458, -5.185846, 13.250
10:47:28, 56.458366, -5.186059, 13.250
10:47:33, 56.458286, -5.186268, 13.188
10:47:38, 56.458195, -5.186481, 13.250
10:47:43, 56.458107, -5.186702, 13.250
10:47:48, 56.458023, -5.186925, 13.250
10:47:53, 56.457939, -5.187148, 13.250
10:47:58, 56.457851, -5.187378, 13.250
10:48:03, 56.457767, -5.187603, 13.250
10:48:08, 56.457684, -5.187833, 13.250
10:48:13, 56.457607, -5.188055, 13.250
10:48:18, 56.457523, -5.188278, 13.250
10:48:23, 56.457447, -5.188495, 13.250
10:48:28, 56.457363, -5.188715, 13.250
10:48:33, 56.457287, -5.188935, 13.250
10:48:38, 56.457195, -5.189153, 13.250
10:48:43, 56.457115, -5.189368, 13.250
10:48:48, 56.457024, -5.189581, 13.250
10:48:53, 56.456936, -5.189793, 13.250
10:48:58, 56.456844, -5.190008, 13.250
10:49:03, 56.456760, -5.190220, 13.250
10:49:08, 56.456665, -5.190436, 13.250
10:49:13, 56.456577, -5.190651, 13.250
10:49:18, 56.456486, -5.190858, 13.250
10:49:23, 56.456398, -5.191063, 13.250
10:49:28, 56.456314, -5.191283, 13.188
10:49:33, 56.456230, -5.191500, 13.250
10:49:38, 56.456146, -5.191731, 13.250
10:49:43, 56.456062, -5.191948, 13.188
10:49:48, 56.455982, -5.192162, 13.188
10:49:53, 56.455898, -5.192377, 13.188
10:49:58, 56.455807, -5.192595, 13.250
10:50:03, 56.455727, -5.192818, 13.188
10:50:08, 56.455647, -5.193037, 13.250
10:50:13, 56.455566, -5.193255, 13.250
10:50:18, 56.455482, -5.193470, 13.188
10:50:23, 56.455406, -5.193690, 13.250
10:50:28, 56.455322, -5.193900, 13.250
10:50:33, 56.455238, -5.194103, 13.250
10:50:38, 56.455154, -5.194335, 13.250
10:50:43, 56.455078, -5.194571, 13.250
10:50:48, 56.454990, -5.194797, 13.313
10:50:53, 56.454906, -5.195018, 13.250
10:50:58, 56.454823, -5.195235, 13.250
10:51:03, 56.454746, -5.195448, 13.313
10:51:08, 56.454662, -5.195666, 13.313
10:51:13, 56.454578, -5.195885, 13.250
10:51:18, 56.454502, -5.196095, 13.313
10:51:23, 56.454418, -5.196311, 13.313
10:51:29, 56.454342, -5.196537, 13.313
10:51:34, 56.454247, -5.196758, 13.313
10:51:39, 56.454155, -5.196970, 13.313
10:51:44, 56.454067, -5.197188, 13.313
10:51:49, 56.453972, -5.197408, 13.313
10:51:54, 56.453888, -5.197630, 13.313
10:51:59, 56.453812, -5.197846, 13.313
10:52:04, 56.453720, -5.198060, 13.313
10:52:09, 56.453640, -5.198275, 13.313
10:52:14, 56.453560, -5.198493, 13.250
10:52:19, 56.453484, -5.198708, 13.250
10:52:24, 56.453403, -5.198928, 13.250
10:52:29, 56.453323, -5.199152, 13.250
10:52:34, 56.453243, -5.199370, 13.250
10:52:39, 56.453159, -5.199590, 13.250
10:52:44, 56.453075, -5.199811, 13.250
10:52:49, 56.452999, -5.200037, 13.313
10:52:54, 56.452923, -5.200260, 13.250
10:52:59, 56.452847, -5.200481, 13.313
